Groups,model,RMSD,RMSD_rank,DI,DI_rank,INF_all,INF_all_rank,INF_wc,INF_wc_rank,INF_nwc,INF_nwc_rank,INF_stack,INF_stack_rank,clash,clash_rank,MCQ,MCQ_rank,TM,TM_rank,GDT,GDT_rank,p-value,solution,PZ,RMSD_minus,complete_name,ares_id,ares_score,complete_model,Lddt_score,Lddt_rank
iFoldRNA,3,27.969,62,55.243,65,0.506,66,0.369,67,-1.0,53,0.566,65,140.61,66,27.676,59,0.144,61,0.0,1,0.9569,0,PZ27tRNA,-27.969,PZ27tRNA_iFoldRNA_3,PZ27tRNA_iFoldRNA_3,7.7399263,PZ27tRNA_iFoldRNA_3,0.3480686743724038,63
SimRNA,3,28.554,63,49.462,62,0.577,58,0.473,60,0.0,51,0.636,58,127.17,62,25.501,54,0.15,55,0.0,1,0.9794,0,PZ27tRNA,-28.554,PZ27tRNA_SimRNA_3,PZ27tRNA_SimRNA_3,7.7886281,PZ27tRNA_SimRNA_3,0.3418570525555355,64
iFoldRNA,4,29.267,64,54.597,64,0.536,63,0.44,64,-1.0,53,0.585,63,127.85,63,27.09,58,0.161,31,0.0,1,0.9926,0,PZ27tRNA,-29.267,PZ27tRNA_iFoldRNA_4,PZ27tRNA_iFoldRNA_4,7.6775374,PZ27tRNA_iFoldRNA_4,0.3384707422792126,65
SimRNA,1,29.635,65,52.75,63,0.562,59,0.532,58,-1.0,53,0.589,62,117.18,61,26.155,55,0.142,63,0.0,1,0.9959,0,PZ27tRNA,-29.635,PZ27tRNA_SimRNA_1,PZ27tRNA_SimRNA_1,8.206357,PZ27tRNA_SimRNA_1,0.3612007856239841,60
iFoldRNA,2,29.786,66,60.983,67,0.488,67,0.465,62,-1.0,53,0.511,67,175.74,67,27.777,60,0.14,64,0.0,1,0.9968,0,PZ27tRNA,-29.786,PZ27tRNA_iFoldRNA_2,PZ27tRNA_iFoldRNA_2,7.7441478,PZ27tRNA_iFoldRNA_2,0.3256129221600145,67
iFoldRNA,1,31.993,67,59.866,66,0.534,64,0.44,64,-1.0,53,0.583,64,106.64,59,23.99,52,0.135,65,0.0,1,1.0,0,PZ27tRNA,-31.993,PZ27tRNA_iFoldRNA_1,PZ27tRNA_iFoldRNA_1,7.6909451,PZ27tRNA_iFoldRNA_1,0.3282768195773884,66
TFN,3,14.504,1,17.145,1,0.846,4,0.936,14,0.707,21,0.82,4,11.84,39,19.131,11,0.695,7,0.0,1,0.0,0,PZ28,-14.504,PZ28_TFN_3,PZ28_TFN_3,6.7027864,PZ28_TFN_3,0.6923559101969923,1
Adamiak,2,18.172,2,23.364,2,0.778,46,0.936,14,0.544,50,0.722,46,11.67,37,24.773,38,0.45,57,0.0,1,0.0,0,PZ28,-18.172,PZ28_Adamiak_2,PZ28_Adamiak_2,7.7829881,PZ28_Adamiak_2,0.5980627520442996,33
RNAComposer,1,19.63,3,24.152,3,0.813,29,0.955,2,0.707,21,0.758,33,8.49,11,22.476,33,0.512,54,0.0,1,0.0,0,PZ28,-19.63,PZ28_RNAComposer_1,PZ28_RNAComposer_1,7.6312428,PZ28_RNAComposer_1,0.6173565550864581,31
Bujnicki,4,20.05,4,27.568,5,0.727,54,0.839,54,0.68,36,0.684,50,18.56,60,26.2,50,0.658,39,0.0,1,0.0,0,PZ28,-20.05,PZ28_Bujnicki_4,PZ28_Bujnicki_4,7.1740899,PZ28_Bujnicki_4,0.5752654794968143,42
RNAComposer,5,21.474,5,28.591,7,0.751,48,0.946,6,0.385,54,0.682,52,12.55,45,27.324,58,0.396,60,0.0,1,0.0,0,PZ28,-21.474,PZ28_RNAComposer_5,PZ28_RNAComposer_5,7.6670256,PZ28_RNAComposer_5,0.5574231076793438,54
SimRNA,2,22.17,6,34.036,11,0.651,64,0.761,67,0.0,58,0.628,63,138.36,67,26.533,52,0.281,66,0.0,1,0.0,0,PZ28,-22.17,PZ28_SimRNA_2,PZ28_SimRNA_2,7.1789756,PZ28_SimRNA_2,0.479006268325609,57
FARFAR2,3,22.173,7,26.843,4,0.826,21,0.927,30,0.707,21,0.793,21,10.78,30,19.261,16,0.678,14,0.0,1,0.0,0,PZ28,-22.173,PZ28_FARFAR2_3,PZ28_FARFAR2_3,6.8148212,PZ28_FARFAR2_3,0.6625065563762371,3
iFoldRNA,4,22.39,8,34.088,12,0.657,63,0.764,66,-1.0,69,0.633,62,155.97,71,27.622,61,0.295,64,0.0,1,0.0,0,PZ28,-22.39,PZ28_iFoldRNA_4,PZ28_iFoldRNA_4,7.6462975,PZ28_iFoldRNA_4,0.4383756524131764,67
TFN,10,23.039,9,27.716,6,0.831,15,0.918,45,0.756,6,0.802,16,10.78,30,19.077,8,0.671,19,0.0,1,0.0,0,PZ28,-23.039,PZ28_TFN_10,PZ28_TFN_10,6.7289829,PZ28_TFN_10,0.638455188780643,21
Adamiak,3,23.589,10,29.913,8,0.789,43,0.946,6,0.63,48,0.729,44,8.66,12,23.352,35,0.427,58,0.0,1,0.0,0,PZ28,-23.589,PZ28_Adamiak_3,PZ28_Adamiak_3,7.9083514,PZ28_Adamiak_3,0.5866047859396899,36
RNAComposer,4,24.603,11,33.397,10,0.737,51,0.946,6,0.385,54,0.663,58,10.25,25,25.214,43,0.534,53,0.0,1,0.0,0,PZ28,-24.603,PZ28_RNAComposer_4,PZ28_RNAComposer_4,7.6048255,PZ28_RNAComposer_4,0.5680268102047309,47
TFN,1,25.154,12,31.089,9,0.809,34,0.918,45,0.756,6,0.77,30,13.62,56,19.998,29,0.681,13,0.0,1,0.0,0,PZ28,-25.154,PZ28_TFN_1,PZ28_TFN_1,6.6088133,PZ28_TFN_1,0.631176536341671,30
RNAComposer,3,26.826,13,36.203,21,0.741,50,0.936,14,0.5,52,0.668,54,11.49,35,25.058,40,0.639,41,0.0,1,1.588e-14,0,PZ28,-26.826,PZ28_RNAComposer_3,PZ28_RNAComposer_3,7.7271523,PZ28_RNAComposer_3,0.5824104248531802,39
Bujnicki,3,27.481,14,37.051,23,0.742,49,0.852,53,0.745,20,0.699,48,12.55,45,26.066,48,0.662,35,0.0,1,2.469e-13,0,PZ28,-27.481,PZ28_Bujnicki_3,PZ28_Bujnicki_3,7.0673952,PZ28_Bujnicki_3,0.5643139665861271,52
SimRNA,1,27.809,15,40.883,39,0.68,58,0.814,58,0.0,58,0.652,59,145.66,69,27.19,57,0.252,67,0.0,1,9.281e-13,0,PZ28,-27.809,PZ28_SimRNA_1,PZ28_SimRNA_1,7.1415391,PZ28_SimRNA_1,0.4638410476444337,61
SimRNA,4,28.145,16,41.347,42,0.681,57,0.768,65,-1.0,69,0.667,55,152.16,70,26.992,55,0.212,71,0.0,1,3.497e-12,0,PZ28,-28.145,PZ28_SimRNA_4,PZ28_SimRNA_4,7.7415614,PZ28_SimRNA_4,0.4353283347234284,68
RNAComposer,2,28.174,17,35.008,15,0.805,35,0.946,6,0.544,50,0.758,33,9.72,21,22.134,32,0.597,52,0.0,1,3.906e-12,0,PZ28,-28.174,PZ28_RNAComposer_2,PZ28_RNAComposer_2,7.6509938,PZ28_RNAComposer_2,0.603343966844083,32
Bujnicki,5,28.281,18,38.642,33,0.732,52,0.857,52,0.68,36,0.684,50,36.59,62,25.131,42,0.659,38,0.0,1,5.917e-12,0,PZ28,-28.281,PZ28_Bujnicki_5,PZ28_Bujnicki_5,6.9072747,PZ28_Bujnicki_5,0.5649726136940129,49
iFoldRNA,3,28.287,19,44.259,52,0.639,67,0.775,63,0.0,58,0.611,67,170.09,72,25.377,45,0.306,63,0.0,1,6.053e-12,0,PZ28,-28.287,PZ28_iFoldRNA_3,PZ28_iFoldRNA_3,7.2742839,PZ28_iFoldRNA_3,0.465507442024437,60
Adamiak,5,28.66,20,36.422,22,0.787,44,0.955,2,0.298,56,0.741,38,8.31,10,21.43,31,0.455,55,0.0,1,2.486e-11,0,PZ28,-28.66,PZ28_Adamiak_5,PZ28_Adamiak_5,7.8298135,PZ28_Adamiak_5,0.5894410098109184,35
Das,10,28.84,21,34.193,13,0.843,6,0.936,14,0.756,6,0.812,7,13.43,53,19.144,13,0.669,22,0.0,1,4.841e-11,0,PZ28,-28.84,PZ28_Das_10,PZ28_Das_10,7.0111017,PZ28_Das_10,0.6531324430992528,9
FARFAR2,8,28.84,21,34.193,13,0.843,6,0.936,14,0.756,6,0.812,7,13.43,53,19.144,13,0.669,22,0.0,1,4.841e-11,0,PZ28,-28.84,PZ28_FARFAR2_8,PZ28_FARFAR2_8,7.0111017,PZ28_FARFAR2_8,0.6531324430992528,9
SimRNA,5,29.1,23,45.381,54,0.641,65,0.794,61,0.0,58,0.611,67,142.98,68,25.493,46,0.178,72,0.0,1,1.244e-10,0,PZ28,-29.1,PZ28_SimRNA_5,PZ28_SimRNA_5,7.6448164,PZ28_SimRNA_5,0.4603792809912381,62
TFN,9,29.104,24,35.012,16,0.831,15,0.927,30,0.667,41,0.803,15,9.37,18,19.702,25,0.684,10,0.0,1,1.266e-10,0,PZ28,-29.104,PZ28_TFN_9,PZ28_TFN_9,6.7479172,PZ28_TFN_9,0.6582223406908055,5
Xiao,2,29.403,25,53.803,67,0.547,72,0.461,71,0.0,58,0.6,70,13.1,51,30.421,72,0.666,24,0.0,1,3.659e-10,0,PZ28,-29.403,PZ28_Xiao_2,PZ28_Xiao_2,8.5421047,PZ28_Xiao_2,0.4071462351352978,72
Bujnicki,2,29.444,26,41.139,40,0.716,56,0.826,57,0.68,36,0.674,53,9.9,22,24.94,39,0.657,40,0.0,1,4.226e-10,0,PZ28,-29.444,PZ28_Bujnicki_2,PZ28_Bujnicki_2,7.164012,PZ28_Bujnicki_2,0.5620723308025004,53
FARFAR2,1,29.825,27,35.466,19,0.841,9,0.936,14,0.707,21,0.812,7,10.96,32,18.977,4,0.703,3,0.0,1,1.565e-09,0,PZ28,-29.825,PZ28_FARFAR2_1,PZ28_FARFAR2_1,6.9342208,PZ28_FARFAR2_1,0.6520008770496737,12
FARFAR2,10,29.97,28,35.621,20,0.841,9,0.936,14,0.756,6,0.809,11,12.9,50,19.187,15,0.671,19,0.0,1,2.542e-09,0,PZ28,-29.97,PZ28_FARFAR2_10,PZ28_FARFAR2_10,7.0630188,PZ28_FARFAR2_10,0.6485808132486092,15
TFN,5,30.069,29,35.459,17,0.848,3,0.927,30,0.707,21,0.825,1,12.2,41,19.737,26,0.67,21,0.0,1,3.541e-09,0,PZ28,-30.069,PZ28_TFN_5,PZ28_TFN_5,6.7414312,PZ28_TFN_5,0.6494466848382188,13
FARFAR2,2,30.223,30,35.464,18,0.852,1,0.936,14,0.756,6,0.825,1,11.49,35,19.136,12,0.702,4,0.0,1,5.856e-09,0,PZ28,-30.223,PZ28_FARFAR2_2,PZ28_FARFAR2_2,7.1729374,PZ28_FARFAR2_2,0.6580864839766464,6
TFN,7,30.518,31,37.299,27,0.818,24,0.908,48,0.667,41,0.793,21,13.79,57,20.061,30,0.662,35,0.0,1,1.514e-08,0,PZ28,-30.518,PZ28_TFN_7,PZ28_TFN_7,6.7222519,PZ28_TFN_7,0.6329452531836043,27
Das,1,30.827,32,37.085,24,0.831,15,0.927,30,0.707,21,0.8,17,9.9,22,19.049,7,0.685,9,0.0,1,3.978e-08,0,PZ28,-30.827,PZ28_Das_1,PZ28_Das_1,6.9255538,PZ28_Das_1,0.6579639549781168,7
Adamiak,1,30.967,33,38.577,32,0.803,36,0.946,6,0.63,48,0.75,36,9.9,22,23.793,37,0.452,56,0.0,1,6.11e-08,0,PZ28,-30.967,PZ28_Adamiak_1,PZ28_Adamiak_1,7.9771867,PZ28_Adamiak_1,0.5827264206914935,38
Das,8,30.971,34,37.896,30,0.817,25,0.927,30,0.756,6,0.776,28,13.43,53,19.426,19,0.699,6,0.0,1,6.182e-08,0,PZ28,-30.971,PZ28_Das_8,PZ28_Das_8,7.316009,PZ28_Das_8,0.6375016122236649,23
Adamiak,4,31.022,35,39.251,36,0.79,42,0.927,30,0.667,41,0.739,39,9.55,19,23.576,36,0.419,59,0.0,1,7.215e-08,0,PZ28,-31.022,PZ28_Adamiak_4,PZ28_Adamiak_4,7.652678,PZ28_Adamiak_4,0.5950493985330915,34
Das,7,31.224,36,37.573,29,0.831,15,0.936,14,0.707,21,0.798,18,9.19,15,19.018,6,0.707,1,0.0,1,1.32e-07,0,PZ28,-31.224,PZ28_Das_7,PZ28_Das_7,7.051693,PZ28_Das_7,0.6467738329650298,16
TFN,6,31.364,37,37.241,26,0.842,8,0.927,30,0.756,6,0.814,6,11.67,37,18.684,1,0.661,37,0.0,1,1.99e-07,0,PZ28,-31.364,PZ28_TFN_6,PZ28_TFN_6,6.7370534,PZ28_TFN_6,0.6489630177387595,14
Das,4,31.44,38,37.556,28,0.837,12,0.927,30,0.707,21,0.809,11,10.61,28,19.477,21,0.683,12,0.0,1,2.487e-07,0,PZ28,-31.44,PZ28_Das_4,PZ28_Das_4,6.8911796,PZ28_Das_4,0.6405390416082684,20
Das,3,31.447,39,37.211,25,0.845,5,0.936,14,0.707,21,0.818,5,12.73,48,19.354,18,0.684,10,0.0,1,2.534e-07,0,PZ28,-31.447,PZ28_Das_3,PZ28_Das_3,6.8158436,PZ28_Das_3,0.6689464225831693,2
iFoldRNA,2,31.629,40,47.185,59,0.67,61,0.802,60,0.192,57,0.642,60,129.57,64,26.315,51,0.286,65,0.0,1,4.268e-07,0,PZ28,-31.629,PZ28_iFoldRNA_2,PZ28_iFoldRNA_2,7.2999058,PZ28_iFoldRNA_2,0.4730917720702671,59
Xiao,3,31.67,41,55.738,69,0.568,70,0.497,70,-1.0,69,0.614,66,12.38,44,29.055,68,0.666,24,0.0,1,4.806e-07,0,PZ28,-31.67,PZ28_Xiao_3,PZ28_Xiao_3,7.7478576,PZ28_Xiao_3,0.4154059794151282,70
Das,6,31.703,42,38.792,34,0.817,25,0.927,30,0.707,21,0.779,25,10.43,26,19.553,23,0.664,33,0.0,1,5.271e-07,0,PZ28,-31.703,PZ28_Das_6,PZ28_Das_6,7.1478286,PZ28_Das_6,0.6363249039114696,24
TFN,4,31.913,43,39.102,35,0.816,27,0.909,47,0.756,6,0.783,24,12.73,48,19.869,27,0.674,17,0.0,1,9.462e-07,0,PZ28,-31.913,PZ28_TFN_4,PZ28_TFN_4,6.6955786,PZ28_TFN_4,0.6437613393064429,18
Xiao,5,32.122,44,47.326,61,0.679,59,0.782,62,0.0,58,0.667,55,18.39,59,26.18,49,0.666,24,0.0,1,1.673e-06,0,PZ28,-32.122,PZ28_Xiao_5,PZ28_Xiao_5,7.8832016,PZ28_Xiao_5,0.5048732147309951,56
Xiao,4,32.314,45,56.693,71,0.57,69,0.565,69,0.0,58,0.595,71,15.74,58,29.71,71,0.666,24,0.0,1,2.784e-06,0,PZ28,-32.314,PZ28_Xiao_4,PZ28_Xiao_4,8.678545,PZ28_Xiao_4,0.4271795114317406,69
Xiao,1,32.582,46,58.922,72,0.553,71,0.461,71,0.0,58,0.609,69,21.07,61,27.378,59,0.666,24,0.0,1,5.584e-06,0,PZ28,-32.582,PZ28_Xiao_1,PZ28_Xiao_1,8.3914757,PZ28_Xiao_1,0.4131901392101393,71
Das,5,32.634,47,38.294,31,0.852,1,0.936,14,0.756,6,0.825,1,10.43,26,18.902,2,0.704,2,0.0,1,6.377e-06,0,PZ28,-32.634,PZ28_Das_5,PZ28_Das_5,7.0978422,PZ28_Das_5,0.661394766936947,4
SimRNA,3,32.679,48,49.647,64,0.658,62,0.804,59,0.0,58,0.624,64,136.53,66,27.13,56,0.249,68,0.0,1,7.152e-06,0,PZ28,-32.679,PZ28_SimRNA_3,PZ28_SimRNA_3,6.9633522,PZ28_SimRNA_3,0.4768953301404139,58
Chen,6,32.774,49,41.652,44,0.787,44,0.897,49,0.825,1,0.737,40,4.24,3,28.716,63,0.618,46,0.0,1,9.092e-06,0,PZ28,-32.774,PZ28_Chen_6,PZ28_Chen_6,8.656847,PZ28_Chen_6,0.5743153423503211,43
TFN,8,33.061,50,39.971,38,0.827,20,0.927,30,0.707,21,0.794,20,12.02,40,19.649,24,0.666,24,0.0,1,1.84e-05,0,PZ28,-33.061,PZ28_TFN_8,PZ28_TFN_8,6.7352409,PZ28_TFN_8,0.6338106948469032,26
Das,9,33.132,51,39.857,37,0.831,15,0.936,14,0.707,21,0.797,19,12.55,45,19.349,17,0.666,24,0.0,1,2.179e-05,0,PZ28,-33.132,PZ28_Das_9,PZ28_Das_9,6.8663888,PZ28_Das_9,0.6419251240337406,19
Chen,5,33.895,52,42.605,47,0.796,40,0.945,11,0.756,6,0.732,43,2.65,1,29.559,70,0.612,50,0.0,1,0.0001244,0,PZ28,-33.895,PZ28_Chen_5,PZ28_Chen_5,8.4666405,PZ28_Chen_5,0.5803261420992442,41
FARFAR2,4,33.951,53,41.148,41,0.825,22,0.936,14,0.667,41,0.792,23,11.14,33,18.992,5,0.686,8,0.0,1,0.0001402,0,PZ28,-33.951,PZ28_FARFAR2_4,PZ28_FARFAR2_4,6.6657844,PZ28_FARFAR2_4,0.6448980644717496,17
Bujnicki,1,34.001,54,46.482,55,0.731,53,0.832,55,0.68,36,0.694,49,9.55,19,25.09,41,0.664,33,0.0,1,0.0001564,0,PZ28,-34.001,PZ28_Bujnicki_1,PZ28_Bujnicki_1,6.9239373,PZ28_Bujnicki_1,0.582154618698355,40
iFoldRNA,1,34.225,55,53.406,66,0.641,65,0.702,68,0.0,58,0.639,61,118.19,63,26.033,47,0.221,70,0.0,1,0.0002505,0,PZ28,-34.225,PZ28_iFoldRNA_1,PZ28_iFoldRNA_1,7.1238818,PZ28_iFoldRNA_1,0.4471173440872234,66
Ding,1,34.347,56,50.921,65,0.675,60,0.829,56,0.471,53,0.615,65,11.14,33,25.231,44,0.379,61,0.0,1,0.0003216,0,PZ28,-34.347,PZ28_Ding_1,PZ28_Ding_1,7.8534212,PZ28_Ding_1,0.4600675844160311,64
Chen,4,34.352,57,42.101,46,0.816,27,0.964,1,0.825,1,0.749,37,2.65,1,29.072,69,0.617,48,0.0,1,0.0003255,0,PZ28,-34.352,PZ28_Chen_4,PZ28_Chen_4,8.8347969,PZ28_Chen_4,0.5741162864684993,44
FARFAR2,7,34.563,58,41.389,43,0.835,14,0.919,44,0.707,21,0.809,11,9.02,14,19.483,22,0.678,14,0.0,1,0.0004968,0,PZ28,-34.563,PZ28_FARFAR2_7,PZ28_FARFAR2_7,6.9308705,PZ28_FARFAR2_7,0.6384306829809371,22
FARFAR2,9,34.976,59,43.014,49,0.813,29,0.936,14,0.632,47,0.776,28,13.26,52,19.896,28,0.673,18,0.0,1,0.001096,0,PZ28,-34.976,PZ28_FARFAR2_9,PZ28_FARFAR2_9,6.95648,PZ28_FARFAR2_9,0.6362191420390545,25
FARFAR2,5,35.17,60,41.95,45,0.838,11,0.936,14,0.756,6,0.805,14,10.61,28,19.429,20,0.677,16,0.0,1,0.001563,0,PZ28,-35.17,PZ28_FARFAR2_5,PZ28_FARFAR2_5,6.8929338,PZ28_FARFAR2_5,0.654684907006939,8
Chen,3,35.238,61,44.342,53,0.795,41,0.945,11,0.707,21,0.734,42,7.25,9,28.746,64,0.631,42,0.0,1,0.001764,0,PZ28,-35.238,PZ28_Chen_3,PZ28_Chen_3,8.4827633,PZ28_Chen_3,0.583265548285024,37
Das,2,35.367,62,43.497,50,0.813,29,0.927,30,0.667,41,0.777,26,9.19,15,19.116,9,0.666,24,0.0,1,0.002214,0,PZ28,-35.367,PZ28_Das_2,PZ28_Das_2,7.0426331,PZ28_Das_2,0.6326511835871331,28
FARFAR2,6,35.367,62,43.497,50,0.813,29,0.927,30,0.667,41,0.777,26,9.19,15,19.116,9,0.666,24,0.0,1,0.002214,0,PZ28,-35.367,PZ28_FARFAR2_6,PZ28_FARFAR2_6,7.0426331,PZ28_FARFAR2_6,0.6326511835871331,28
iFoldRNA,5,35.513,64,56.507,70,0.628,68,0.775,63,0.0,58,0.594,72,131.84,65,26.629,53,0.249,68,0.0,1,0.002847,0,PZ28,-35.513,PZ28_iFoldRNA_5,PZ28_iFoldRNA_5,7.4893565,PZ28_iFoldRNA_5,0.4530688140052795,65
TFN,2,35.992,65,43.007,48,0.837,12,0.927,30,0.707,21,0.81,10,12.2,41,18.902,2,0.702,4,0.0,1,0.006237,0,PZ28,-35.992,PZ28_TFN_2,PZ28_TFN_2,6.6737075,PZ28_TFN_2,0.652506470390975,11
Chen,10,37.057,66,46.49,56,0.797,38,0.945,11,0.756,6,0.737,40,5.48,6,28.316,62,0.618,46,0.0,1,0.02827,0,PZ28,-37.057,PZ28_Chen_10,PZ28_Chen_10,8.7231216,PZ28_Chen_10,0.5646428602137593,51
Chen,9,37.786,67,47.309,60,0.799,37,0.954,4,0.825,1,0.727,45,4.24,3,26.974,54,0.63,43,0.0,1,0.06653,0,PZ28,-37.786,PZ28_Chen_9,PZ28_Chen_9,8.7965717,PZ28_Chen_9,0.5647911847909268,50
Chen,7,37.986,68,46.832,57,0.811,33,0.926,43,0.825,1,0.76,31,5.3,5,28.788,65,0.628,44,0.0,1,0.08217,0,PZ28,-37.986,PZ28_Chen_7,PZ28_Chen_7,8.62327,PZ28_Chen_7,0.5681540683926775,46
Chen,1,38.39,69,49.438,63,0.777,47,0.935,29,0.68,36,0.712,47,8.66,12,29.043,67,0.616,49,0.0,1,0.1218,0,PZ28,-38.39,PZ28_Chen_1,PZ28_Chen_1,8.9876404,PZ28_Chen_1,0.5553573117567648,55
Chen,2,38.575,70,47.062,58,0.82,23,0.954,4,0.825,1,0.759,32,6.01,8,27.53,60,0.623,45,0.0,1,0.1437,0,PZ28,-38.575,PZ28_Chen_2,PZ28_Chen_2,8.8183994,PZ28_Chen_2,0.5704399865862991,45
Chen,8,39.147,71,49.115,62,0.797,38,0.897,49,0.756,6,0.758,33,5.83,7,29.033,66,0.61,51,0.0,1,0.2278,0,PZ28,-39.147,PZ28_Chen_8,PZ28_Chen_8,8.7199154,PZ28_Chen_8,0.5677357500924342,48
Ding,2,39.456,72,55.068,68,0.717,55,0.881,51,-1.0,69,0.667,55,12.2,41,23.277,34,0.357,62,0.0,1,0.283,0,PZ28,-39.456,PZ28_Ding_2,PZ28_Ding_2,8.1937752,PZ28_Ding_2,0.4603711123913361,63
TFN,3,5.026,1,5.897,1,0.852,6,0.933,1,0.289,31,0.847,3,5.04,32,17.592,8,0.26,15,0.0,1,0.0,0,PZ28tBox,-5.026,PZ28tBox_TFN_3,PZ28tBox_TFN_3,6.705195,PZ28tBox_TFN_3,0.6748373651520104,1
FARFAR2,3,5.994,2,7.046,2,0.851,7,0.933,1,0.289,31,0.844,4,4.41,27,17.699,9,0.252,20,0.0,1,0.0,0,PZ28tBox,-5.994,PZ28tBox_FARFAR2_3,PZ28tBox_FARFAR2_3,6.8163042,PZ28tBox_FARFAR2_3,0.6560477280156914,2
Adamiak,2,6.824,3,8.423,3,0.81,30,0.932,30,0.5,11,0.778,32,10.39,58,23.705,37,0.264,11,0.0,1,0.0,0,PZ28tBox,-6.824,PZ28tBox_Adamiak_2,PZ28tBox_Adamiak_2,7.7842498,PZ28tBox_Adamiak_2,0.5940519777705132,29
Das,3,10.49,4,12.463,4,0.842,12,0.933,1,0.289,31,0.831,12,7.24,44,18.153,17,0.26,15,0.0,1,0.0,0,PZ28tBox,-10.49,PZ28tBox_Das_3,PZ28tBox_Das_3,6.8223605,PZ28tBox_Das_3,0.6472311212814645,3
Das,1,10.795,5,12.989,5,0.831,21,0.918,36,0.289,31,0.821,18,4.09,24,17.89,14,0.227,54,0.0,1,0.0,0,PZ28tBox,-10.795,PZ28tBox_Das_1,PZ28tBox_Das_1,6.9301376,PZ28tBox_Das_1,0.6261433474991828,7
Das,5,11.403,6,13.344,6,0.855,2,0.933,1,0.354,17,0.844,4,4.09,24,17.753,10,0.229,50,0.0,1,0.0,0,PZ28tBox,-11.403,PZ28tBox_Das_5,PZ28tBox_Das_5,7.0976839,PZ28tBox_Das_5,0.6240822164105917,8
TFN,6,12.679,7,14.928,7,0.849,10,0.933,1,0.354,17,0.837,10,5.67,35,16.904,2,0.243,28,0.0,1,0.0,0,PZ28tBox,-12.679,PZ28tBox_TFN_6,PZ28tBox_TFN_6,6.7381668,PZ28tBox_TFN_6,0.6222213141549526,9
RNAComposer,1,13.208,8,16.086,8,0.821,25,0.933,1,0.5,11,0.792,28,6.92,41,22.585,32,0.264,11,0.0,1,0.0,0,PZ28tBox,-13.208,PZ28tBox_RNAComposer_1,PZ28tBox_RNAComposer_1,7.6325912,PZ28tBox_RNAComposer_1,0.5814473684210526,33
TFN,4,13.56,9,16.423,11,0.826,24,0.918,36,0.354,17,0.808,23,6.61,39,18.976,28,0.246,24,0.0,1,0.0,0,PZ28tBox,-13.56,PZ28tBox_TFN_4,PZ28tBox_TFN_4,6.6927185,PZ28tBox_TFN_4,0.6179355998692383,12
Das,2,13.646,10,16.315,9,0.836,14,0.933,1,0.289,31,0.824,13,3.46,14,17.263,3,0.235,47,0.0,1,0.0,0,PZ28tBox,-13.646,PZ28tBox_Das_2,PZ28tBox_Das_2,7.038084,PZ28tBox_Das_2,0.6000114416475972,25
FARFAR2,6,13.646,10,16.315,9,0.836,14,0.933,1,0.289,31,0.824,13,3.46,14,17.263,3,0.235,47,0.0,1,0.0,0,PZ28tBox,-13.646,PZ28tBox_FARFAR2_6,PZ28tBox_FARFAR2_6,7.038084,PZ28tBox_FARFAR2_6,0.6000114416475972,25
TFN,5,14.172,12,16.658,12,0.851,7,0.933,1,0.289,31,0.844,4,5.35,33,18.415,24,0.245,26,0.0,1,5.551e-17,0,PZ28tBox,-14.172,PZ28tBox_TFN_5,PZ28tBox_TFN_5,6.7317948,PZ28tBox_TFN_5,0.6161400784570121,13
Das,6,15.312,13,18.918,17,0.809,31,0.933,1,0.289,31,0.784,30,4.72,29,18.484,26,0.241,32,0.0,1,5.163e-15,0,PZ28tBox,-15.312,PZ28tBox_Das_6,PZ28tBox_Das_6,7.1487169,PZ28tBox_Das_6,0.6004118993135011,24
FARFAR2,5,15.647,14,18.863,15,0.83,23,0.933,1,0.354,17,0.808,23,3.46,14,17.916,15,0.3,1,0.0,1,2.187e-14,0,PZ28tBox,-15.647,PZ28tBox_FARFAR2_5,PZ28tBox_FARFAR2_5,6.8917603,PZ28tBox_FARFAR2_5,0.6130156914024191,16
Das,10,15.943,15,18.656,13,0.855,2,0.933,1,0.354,17,0.844,4,3.46,14,17.761,11,0.238,36,0.0,1,7.649e-14,0,PZ28tBox,-15.943,PZ28tBox_Das_10,PZ28tBox_Das_10,7.0062237,PZ28tBox_Das_10,0.6274673095782936,5
FARFAR2,8,15.943,15,18.656,13,0.855,2,0.933,1,0.354,17,0.844,4,3.46,14,17.761,11,0.238,36,0.0,1,7.649e-14,0,PZ28tBox,-15.943,PZ28tBox_FARFAR2_8,PZ28tBox_FARFAR2_8,7.0062237,PZ28tBox_FARFAR2_8,0.6274673095782936,5
Adamiak,5,16.087,17,20.44,21,0.787,36,0.933,1,0.0,49,0.765,34,8.5,50,23.333,34,0.238,36,0.0,1,1.391e-13,0,PZ28tBox,-16.087,PZ28tBox_Adamiak_5,PZ28tBox_Adamiak_5,7.8322091,PZ28tBox_Adamiak_5,0.5832404380516508,32
SimRNA,5,16.196,18,22.737,26,0.712,52,0.814,56,0.0,49,0.698,42,148.98,69,24.546,39,0.247,23,0.0,1,2.176e-13,0,PZ28tBox,-16.196,PZ28tBox_SimRNA_5,PZ28tBox_SimRNA_5,7.6296601,PZ28tBox_SimRNA_5,0.5083385093167702,48
